AGE;TEMP1;TEMP2;TEMP3;TEMP5;MEAN
2999;-0.34;-1.35;1.32;-2.20;-0.64
3000;-0.35;-1.35;1.33;-2.21;-0.64
3001;-0.35;-1.35;1.36;-2.19;-0.63
3002;-0.36;-1.35;1.39;-2.18;-0.62
3003;-0.37;-1.35;1.42;-2.16;-0.61
3004;-0.37;-1.35;1.45;-2.15;-0.60
3005;-0.38;-1.36;1.47;-2.13;-0.60
3006;-0.39;-1.36;1.50;-2.12;-0.59
3007;-0.39;-1.36;1.53;-2.10;-0.58
3008;-0.40;-1.36;1.56;-2.09;-0.57
3009;-0.41;-1.36;1.59;-2.07;-0.56
3010;-0.41;-1.36;1.62;-2.06;-0.55
3011;-0.42;-1.36;1.65;-2.05;-0.54
3012;-0.43;-1.36;1.68;-2.03;-0.53
3013;-0.43;-1.36;1.71;-2.02;-0.52
3014;-0.44;-1.36;1.74;-2.00;-0.51
3015;-0.45;-1.36;1.77;-1.99;-0.51
3016;-0.45;-1.36;1.80;-1.97;-0.49
3017;-0.46;-1.37;1.83;-1.96;-0.49
3018;-0.47;-1.37;1.86;-1.94;-0.48
3019;-0.47;-1.37;1.89;-1.93;-0.47
3020;-0.48;-1.37;1.92;-1.91;-0.46
3021;-0.49;-1.37;1.95;-1.90;-0.45
3022;-0.49;-1.37;1.97;-1.88;-0.44
3023;-0.50;-1.37;2.00;-1.87;-0.43
3024;-0.51;-1.37;2.03;-1.85;-0.42
3025;-0.51;-1.37;2.06;-1.84;-0.41
3026;-0.52;-1.37;2.04;-1.82;-0.42
3027;-0.52;-1.37;2.02;-1.81;-0.42
3028;-0.53;-1.38;2.01;-1.80;-0.42
3029;-0.54;-1.38;1.99;-1.78;-0.43
3030;-0.54;-1.38;1.97;-1.77;-0.43
3031;-0.55;-1.38;1.95;-1.75;-0.43
3032;-0.56;-1.38;1.93;-1.74;-0.44
3033;-0.56;-1.38;1.91;-1.72;-0.44
3034;-0.57;-1.38;1.89;-1.71;-0.44
3035;-0.58;-1.38;1.87;-1.69;-0.44
3036;-0.58;-1.38;1.85;-1.68;-0.45
3037;-0.59;-1.38;1.83;-1.66;-0.45
3038;-0.60;-1.38;1.81;-1.65;-0.45
3039;-0.60;-1.38;1.80;-1.63;-0.45
3040;-0.61;-1.39;1.78;-1.62;-0.46
3041;-0.62;-1.39;1.76;-1.60;-0.46
3042;-0.62;-1.39;1.74;-1.59;-0.46
3043;-0.63;-1.39;1.72;-1.57;-0.47
3044;-0.64;-1.39;1.70;-1.56;-0.47
3045;-0.64;-1.39;1.68;-1.55;-0.47
3046;-0.65;-1.39;1.66;-1.53;-0.48
3047;-0.66;-1.39;1.64;-1.52;-0.48
3048;-0.66;-1.39;1.62;-1.50;-0.48
3049;-0.67;-1.39;1.60;-1.49;-0.49
3050;-0.68;-1.39;1.58;-1.47;-0.49
3051;-0.68;-1.39;1.57;-1.46;-0.49
3052;-0.69;-1.39;1.56;-1.44;-0.49
3053;-0.70;-1.39;1.54;-1.43;-0.49
3054;-0.70;-1.39;1.53;-1.41;-0.49
3055;-0.71;-1.39;1.51;-1.40;-0.50
3056;-0.72;-1.39;1.50;-1.38;-0.50
3057;-0.72;-1.39;1.48;-1.37;-0.50
3058;-0.73;-1.39;1.47;-1.35;-0.50
3059;-0.74;-1.39;1.45;-1.34;-0.50
3060;-0.74;-1.39;1.44;-1.32;-0.50
3061;-0.75;-1.39;1.42;-1.31;-0.51
3062;-0.76;-1.39;1.41;-1.30;-0.51
3063;-0.76;-1.39;1.40;-1.28;-0.51
3064;-0.77;-1.39;1.38;-1.27;-0.51
3065;-0.78;-1.39;1.37;-1.25;-0.51
3066;-0.78;-1.39;1.35;-1.24;-0.51
3067;-0.79;-1.39;1.34;-1.22;-0.51
3068;-0.79;-1.39;1.32;-1.21;-0.52
3069;-0.80;-1.39;1.31;-1.19;-0.52
3070;-0.81;-1.39;1.29;-1.18;-0.52
3071;-0.81;-1.39;1.28;-1.16;-0.52
3072;-0.82;-1.39;1.26;-1.15;-0.52
3073;-0.83;-1.39;1.25;-1.13;-0.52
3074;-0.83;-1.39;1.24;-1.12;-0.52
3075;-0.84;-1.39;1.22;-1.10;-0.53
3076;-0.85;-1.39;1.22;-1.09;-0.53
3077;-0.85;-1.39;1.21;-1.07;-0.52
3078;-0.86;-1.39;1.21;-1.06;-0.52
3079;-0.87;-1.39;1.20;-1.05;-0.53
3080;-0.87;-1.39;1.19;-1.03;-0.52
3081;-0.88;-1.39;1.19;-1.02;-0.52
3082;-0.89;-1.39;1.18;-1.00;-0.52
3083;-0.89;-1.39;1.18;-0.99;-0.52
3084;-0.90;-1.39;1.17;-0.97;-0.52
3085;-0.91;-1.39;1.17;-0.96;-0.52
3086;-0.91;-1.39;1.16;-0.94;-0.52
3087;-0.92;-1.39;1.16;-0.93;-0.52
3088;-0.93;-1.39;1.15;-0.91;-0.52
3089;-0.93;-1.39;1.15;-0.90;-0.52
3090;-0.94;-1.39;1.14;-0.88;-0.52
3091;-0.95;-1.39;1.14;-0.87;-0.52
3092;-0.95;-1.39;1.13;-0.85;-0.51
3093;-0.96;-1.39;1.13;-0.84;-0.51
3094;-0.97;-1.39;1.12;-0.82;-0.51
3095;-0.97;-1.39;1.11;-0.81;-0.51
3096;-0.98;-1.39;1.11;-0.80;-0.51
3097;-0.99;-1.39;1.10;-0.78;-0.51
3098;-0.99;-1.39;1.10;-0.77;-0.51
3099;-1.00;-1.39;1.09;-0.75;-0.51
3100;-0.99;-1.39;1.09;-0.74;-0.51
3101;-0.98;-1.39;1.09;-0.74;-0.50
3102;-0.97;-1.39;1.10;-0.74;-0.50
3103;-0.96;-1.39;1.10;-0.74;-0.50
3104;-0.95;-1.39;1.10;-0.75;-0.50
3105;-0.94;-1.39;1.11;-0.75;-0.49
3106;-0.92;-1.39;1.11;-0.75;-0.49
3107;-0.91;-1.39;1.12;-0.75;-0.48
3108;-0.90;-1.39;1.12;-0.76;-0.48
3109;-0.89;-1.39;1.13;-0.76;-0.48
3110;-0.88;-1.39;1.13;-0.76;-0.47
3111;-0.87;-1.39;1.13;-0.76;-0.47
3112;-0.86;-1.39;1.14;-0.76;-0.47
3113;-0.85;-1.39;1.14;-0.77;-0.47
3114;-0.83;-1.39;1.15;-0.77;-0.46
3115;-0.82;-1.39;1.15;-0.77;-0.46
3116;-0.81;-1.39;1.15;-0.77;-0.45
3117;-0.80;-1.39;1.16;-0.78;-0.45
3118;-0.79;-1.39;1.16;-0.78;-0.45
3119;-0.78;-1.39;1.17;-0.78;-0.44
3120;-0.77;-1.39;1.17;-0.78;-0.44
3121;-0.76;-1.39;1.17;-0.79;-0.44
3122;-0.75;-1.39;1.18;-0.79;-0.44
3123;-0.73;-1.39;1.18;-0.79;-0.43
3124;-0.72;-1.39;1.19;-0.79;-0.43
3125;-0.71;-1.39;1.19;-0.80;-0.43
3126;-0.70;-1.39;1.17;-0.80;-0.43
3127;-0.69;-1.39;1.15;-0.80;-0.43
3128;-0.68;-1.39;1.12;-0.80;-0.44
3129;-0.67;-1.39;1.10;-0.80;-0.44
3130;-0.66;-1.39;1.08;-0.81;-0.44
3131;-0.64;-1.39;1.05;-0.81;-0.45
3132;-0.63;-1.39;1.03;-0.81;-0.45
3133;-0.62;-1.39;1.01;-0.81;-0.45
3134;-0.61;-1.39;0.98;-0.82;-0.46
3135;-0.60;-1.39;0.96;-0.82;-0.46
3136;-0.59;-1.39;0.94;-0.82;-0.46
3137;-0.58;-1.39;0.91;-0.82;-0.47
3138;-0.57;-1.39;0.89;-0.83;-0.47
3139;-0.56;-1.39;0.87;-0.83;-0.48
3140;-0.54;-1.39;0.85;-0.83;-0.48
3141;-0.53;-1.39;0.82;-0.83;-0.48
3142;-0.52;-1.39;0.80;-0.84;-0.49
3143;-0.51;-1.39;0.78;-0.84;-0.49
3144;-0.50;-1.39;0.75;-0.84;-0.49
3145;-0.49;-1.39;0.73;-0.84;-0.50
3146;-0.48;-1.39;0.71;-0.84;-0.50
3147;-0.47;-1.39;0.68;-0.85;-0.51
3148;-0.45;-1.39;0.66;-0.85;-0.51
3149;-0.44;-1.39;0.64;-0.85;-0.51
3150;-0.43;-1.39;0.62;-0.85;-0.51
3151;-0.42;-1.39;0.64;-0.86;-0.51
3152;-0.41;-1.39;0.66;-0.86;-0.50
3153;-0.40;-1.39;0.68;-0.86;-0.49
3154;-0.39;-1.39;0.71;-0.86;-0.48
3155;-0.38;-1.39;0.73;-0.87;-0.48
3156;-0.37;-1.39;0.75;-0.87;-0.47
3157;-0.35;-1.39;0.77;-0.87;-0.46
3158;-0.34;-1.39;0.80;-0.87;-0.45
3159;-0.33;-1.39;0.82;-0.88;-0.44
3160;-0.32;-1.39;0.84;-0.88;-0.44
3161;-0.31;-1.39;0.87;-0.88;-0.43
3162;-0.30;-1.39;0.89;-0.88;-0.42
3163;-0.29;-1.39;0.91;-0.88;-0.41
3164;-0.28;-1.39;0.93;-0.89;-0.41
3165;-0.27;-1.39;0.96;-0.89;-0.40
3166;-0.25;-1.39;0.98;-0.89;-0.39
3167;-0.24;-1.39;1.00;-0.89;-0.38
3168;-0.23;-1.39;1.03;-0.90;-0.37
3169;-0.22;-1.39;1.05;-0.90;-0.36
3170;-0.21;-1.39;1.07;-0.90;-0.36
3171;-0.20;-1.39;1.09;-0.90;-0.35
3172;-0.19;-1.39;1.12;-0.91;-0.34
3173;-0.18;-1.39;1.14;-0.91;-0.33
3174;-0.16;-1.39;1.16;-0.91;-0.32
3175;-0.15;-1.39;1.18;-0.91;-0.32
3176;-0.14;-1.39;1.15;-0.92;-0.32
3177;-0.13;-1.39;1.11;-0.92;-0.33
3178;-0.12;-1.39;1.08;-0.92;-0.34
3179;-0.11;-1.39;1.04;-0.92;-0.34
3180;-0.10;-1.39;1.01;-0.92;-0.35
3181;-0.09;-1.39;0.97;-0.93;-0.36
3182;-0.08;-1.39;0.94;-0.93;-0.36
3183;-0.06;-1.39;0.90;-0.93;-0.37
3184;-0.05;-1.39;0.87;-0.93;-0.37
3185;-0.04;-1.39;0.83;-0.94;-0.38
3186;-0.03;-1.39;0.80;-0.94;-0.39
3187;-0.02;-1.39;0.76;-0.94;-0.40
3188;-0.01;-1.39;0.73;-0.94;-0.40
3189;0.00;-1.39;0.69;-0.95;-0.41
3190;0.01;-1.39;0.66;-0.95;-0.42
3191;0.03;-1.39;0.62;-0.95;-0.42
3192;0.04;-1.39;0.59;-0.95;-0.43
3193;0.05;-1.39;0.55;-0.96;-0.44
3194;0.06;-1.39;0.52;-0.96;-0.44
3195;0.07;-1.39;0.48;-0.96;-0.45
3196;0.08;-1.39;0.44;-0.96;-0.46
3197;0.09;-1.39;0.41;-0.96;-0.46
3198;0.10;-1.39;0.37;-0.97;-0.47
3199;0.11;-1.39;0.34;-0.97;-0.48
3200;0.13;-1.39;0.30;-0.97;-0.48
3201;0.14;-1.39;0.32;-0.98;-0.48
3202;0.15;-1.39;0.33;-0.99;-0.47
3203;0.16;-1.39;0.35;-0.99;-0.47
3204;0.17;-1.39;0.36;-1.00;-0.46
3205;0.18;-1.39;0.37;-1.01;-0.46
3206;0.19;-1.39;0.39;-1.02;-0.46
3207;0.20;-1.39;0.40;-1.02;-0.45
3208;0.22;-1.39;0.42;-1.03;-0.44
3209;0.23;-1.39;0.43;-1.04;-0.44
3210;0.24;-1.39;0.45;-1.05;-0.44
3211;0.25;-1.39;0.46;-1.05;-0.43
3212;0.26;-1.39;0.47;-1.06;-0.43
3213;0.27;-1.39;0.49;-1.07;-0.42
3214;0.28;-1.39;0.50;-1.08;-0.42
3215;0.29;-1.39;0.52;-1.08;-0.41
3216;0.30;-1.39;0.53;-1.09;-0.41
3217;0.32;-1.39;0.55;-1.10;-0.40
3218;0.33;-1.39;0.56;-1.11;-0.40
3219;0.34;-1.39;0.57;-1.11;-0.40
3220;0.35;-1.39;0.59;-1.12;-0.39
3221;0.36;-1.39;0.60;-1.13;-0.39
3222;0.37;-1.39;0.62;-1.14;-0.38
3223;0.38;-1.39;0.63;-1.14;-0.38
3224;0.39;-1.39;0.65;-1.15;-0.37
3225;0.41;-1.39;0.66;-1.16;-0.37
3226;0.42;-1.39;0.67;-1.17;-0.37
3227;0.43;-1.39;0.68;-1.17;-0.36
3228;0.44;-1.39;0.69;-1.18;-0.36
3229;0.45;-1.39;0.70;-1.19;-0.36
3230;0.46;-1.39;0.71;-1.20;-0.35
3231;0.47;-1.39;0.72;-1.20;-0.35
3232;0.48;-1.39;0.72;-1.21;-0.35
3233;0.49;-1.39;0.73;-1.22;-0.35
3234;0.51;-1.39;0.74;-1.23;-0.34
3235;0.52;-1.39;0.75;-1.23;-0.34
3236;0.53;-1.39;0.76;-1.24;-0.33
3237;0.54;-1.39;0.77;-1.25;-0.33
3238;0.55;-1.39;0.78;-1.26;-0.33
3239;0.56;-1.39;0.79;-1.26;-0.32
3240;0.57;-1.39;0.80;-1.27;-0.32
3241;0.58;-1.39;0.81;-1.28;-0.32
3242;0.60;-1.39;0.82;-1.29;-0.31
3243;0.61;-1.39;0.83;-1.29;-0.31
3244;0.62;-1.39;0.84;-1.30;-0.31
3245;0.63;-1.39;0.84;-1.31;-0.31
3246;0.64;-1.39;0.85;-1.31;-0.30
3247;0.65;-1.39;0.86;-1.32;-0.30
3248;0.66;-1.39;0.87;-1.33;-0.30
3249;0.67;-1.39;0.88;-1.34;-0.29
3250;0.68;-1.39;0.89;-1.34;-0.29
3251;0.70;-1.39;0.91;-1.35;-0.28
3252;0.71;-1.39;0.93;-1.36;-0.28
3253;0.72;-1.39;0.95;-1.37;-0.27
3254;0.73;-1.39;0.97;-1.37;-0.26
3255;0.74;-1.39;0.99;-1.38;-0.26
3256;0.75;-1.39;1.01;-1.39;-0.25
3257;0.76;-1.39;1.03;-1.40;-0.25
3258;0.77;-1.39;1.05;-1.40;-0.24
3259;0.79;-1.39;1.07;-1.41;-0.23
3260;0.80;-1.39;1.09;-1.42;-0.23
3261;0.81;-1.39;1.11;-1.43;-0.22
3262;0.81;-1.39;1.13;-1.43;-0.22
3263;0.81;-1.39;1.15;-1.44;-0.22
3264;0.81;-1.39;1.17;-1.45;-0.21
3265;0.81;-1.39;1.19;-1.46;-0.21
3266;0.81;-1.39;1.21;-1.46;-0.21
3267;0.81;-1.39;1.23;-1.47;-0.20
3268;0.81;-1.39;1.25;-1.48;-0.20
3269;0.81;-1.39;1.27;-1.49;-0.20
3270;0.81;-1.39;1.29;-1.49;-0.19
3271;0.81;-1.39;1.31;-1.50;-0.19
3272;0.81;-1.39;1.33;-1.51;-0.19
3273;0.82;-1.39;1.35;-1.52;-0.18
3274;0.82;-1.39;1.37;-1.52;-0.18
3275;0.82;-1.39;1.40;-1.53;-0.17
3276;0.82;-1.39;1.42;-1.54;-0.17
3277;0.82;-1.39;1.45;-1.55;-0.17
3278;0.82;-1.39;1.47;-1.55;-0.16
3279;0.82;-1.39;1.50;-1.56;-0.16
3280;0.82;-1.39;1.52;-1.57;-0.15
3281;0.82;-1.39;1.55;-1.58;-0.15
3282;0.82;-1.39;1.58;-1.58;-0.14
3283;0.82;-1.39;1.60;-1.59;-0.14
3284;0.82;-1.39;1.63;-1.60;-0.13
3285;0.82;-1.39;1.65;-1.61;-0.13
3286;0.83;-1.39;1.68;-1.61;-0.12
3287;0.83;-1.39;1.70;-1.62;-0.12
3288;0.83;-1.39;1.73;-1.63;-0.11
3289;0.83;-1.39;1.76;-1.64;-0.11
3290;0.83;-1.39;1.78;-1.64;-0.10
3291;0.83;-1.39;1.81;-1.65;-0.10
3292;0.83;-1.39;1.83;-1.66;-0.10
3293;0.83;-1.39;1.86;-1.67;-0.09
3294;0.83;-1.39;1.88;-1.67;-0.09
3295;0.83;-1.39;1.91;-1.68;-0.08
3296;0.83;-1.39;1.94;-1.69;-0.08
3297;0.83;-1.38;1.96;-1.70;-0.07
3298;0.84;-1.38;1.99;-1.70;-0.06
3299;0.84;-1.37;2.01;-1.71;-0.06
3300;0.84;-1.37;2.04;-1.72;-0.05
3301;0.84;-1.36;1.98;-1.72;-0.06
3302;0.84;-1.36;1.92;-1.72;-0.08
3303;0.84;-1.35;1.85;-1.72;-0.09
3304;0.84;-1.35;1.79;-1.72;-0.11
3305;0.84;-1.34;1.73;-1.72;-0.12
3306;0.84;-1.34;1.67;-1.72;-0.14
3307;0.84;-1.34;1.61;-1.73;-0.15
3308;0.84;-1.33;1.55;-1.73;-0.17
3309;0.84;-1.33;1.49;-1.73;-0.18
3310;0.84;-1.32;1.42;-1.73;-0.20
3311;0.85;-1.32;1.36;-1.73;-0.21
3312;0.85;-1.31;1.30;-1.73;-0.22
3313;0.85;-1.31;1.24;-1.73;-0.24
3314;0.85;-1.30;1.18;-1.73;-0.25
3315;0.85;-1.30;1.12;-1.74;-0.27
3316;0.85;-1.29;1.06;-1.74;-0.28
3317;0.85;-1.29;1.00;-1.74;-0.29
3318;0.85;-1.28;0.93;-1.74;-0.31
3319;0.85;-1.28;0.87;-1.74;-0.32
3320;0.85;-1.27;0.81;-1.74;-0.34
3321;0.85;-1.27;0.75;-1.74;-0.35
3322;0.85;-1.26;0.69;-1.74;-0.36
3323;0.86;-1.26;0.63;-1.74;-0.38
3324;0.86;-1.25;0.57;-1.75;-0.39
3325;0.86;-1.25;0.50;-1.75;-0.41
3326;0.86;-1.24;0.52;-1.75;-0.40
3327;0.86;-1.24;0.54;-1.75;-0.40
3328;0.86;-1.23;0.55;-1.75;-0.39
3329;0.86;-1.23;0.57;-1.75;-0.39
3330;0.86;-1.22;0.58;-1.75;-0.38
3331;0.86;-1.22;0.60;-1.75;-0.38
3332;0.86;-1.21;0.61;-1.76;-0.37
3333;0.86;-1.21;0.63;-1.76;-0.37
3334;0.86;-1.20;0.64;-1.76;-0.36
3335;0.86;-1.20;0.66;-1.76;-0.36
3336;0.87;-1.19;0.67;-1.76;-0.35
3337;0.87;-1.19;0.69;-1.76;-0.35
3338;0.87;-1.18;0.71;-1.76;-0.34
3339;0.87;-1.18;0.72;-1.76;-0.34
3340;0.87;-1.17;0.74;-1.76;-0.33
3341;0.87;-1.17;0.75;-1.77;-0.33
3342;0.87;-1.16;0.77;-1.77;-0.32
3343;0.87;-1.16;0.78;-1.77;-0.32
3344;0.87;-1.15;0.80;-1.77;-0.31
3345;0.87;-1.15;0.81;-1.77;-0.31
3346;0.87;-1.14;0.83;-1.77;-0.30
3347;0.87;-1.14;0.85;-1.77;-0.30
3348;0.88;-1.13;0.86;-1.77;-0.29
3349;0.88;-1.13;0.88;-1.77;-0.28
3350;0.88;-1.12;0.89;-1.78;-0.28
3351;0.88;-1.12;0.89;-1.78;-0.28
3352;0.88;-1.11;0.88;-1.78;-0.28
3353;0.88;-1.11;0.88;-1.78;-0.28
3354;0.87;-1.10;0.87;-1.78;-0.28
3355;0.87;-1.10;0.87;-1.78;-0.28
3356;0.86;-1.09;0.86;-1.78;-0.29
3357;0.85;-1.09;0.86;-1.78;-0.29
3358;0.85;-1.08;0.85;-1.79;-0.29
3359;0.84;-1.08;0.85;-1.79;-0.29
3360;0.83;-1.07;0.84;-1.79;-0.30
3361;0.82;-1.07;0.84;-1.79;-0.30
3362;0.82;-1.06;0.83;-1.79;-0.30
3363;0.81;-1.06;0.82;-1.79;-0.30
3364;0.80;-1.05;0.82;-1.79;-0.30
3365;0.80;-1.05;0.81;-1.79;-0.31
3366;0.79;-1.04;0.81;-1.79;-0.31
3367;0.78;-1.04;0.80;-1.80;-0.31
3368;0.78;-1.03;0.80;-1.80;-0.31
3369;0.77;-1.03;0.79;-1.80;-0.32
3370;0.76;-1.02;0.79;-1.80;-0.32
3371;0.75;-1.02;0.78;-1.80;-0.32
3372;0.75;-1.01;0.78;-1.80;-0.32
3373;0.74;-1.01;0.77;-1.80;-0.32
3374;0.73;-1.00;0.77;-1.80;-0.32
3375;0.73;-1.00;0.76;-1.81;-0.33
3376;0.72;-0.99;0.77;-1.81;-0.33
3377;0.71;-0.99;0.78;-1.81;-0.33
3378;0.71;-0.98;0.79;-1.81;-0.32
3379;0.70;-0.98;0.80;-1.81;-0.32
3380;0.69;-0.97;0.81;-1.81;-0.32
3381;0.68;-0.97;0.82;-1.81;-0.32
3382;0.68;-0.96;0.82;-1.81;-0.32
3383;0.67;-0.96;0.83;-1.81;-0.32
3384;0.66;-0.95;0.84;-1.82;-0.32
3385;0.66;-0.95;0.85;-1.82;-0.31
3386;0.65;-0.94;0.86;-1.82;-0.31
3387;0.64;-0.94;0.87;-1.82;-0.31
3388;0.64;-0.93;0.88;-1.82;-0.31
3389;0.63;-0.93;0.89;-1.82;-0.31
3390;0.62;-0.92;0.89;-1.82;-0.31
3391;0.61;-0.92;0.90;-1.82;-0.31
3392;0.61;-0.91;0.91;-1.82;-0.30
3393;0.60;-0.91;0.92;-1.83;-0.30
3394;0.59;-0.90;0.93;-1.83;-0.30
3395;0.59;-0.90;0.94;-1.83;-0.30
3396;0.58;-0.89;0.95;-1.83;-0.30
3397;0.57;-0.89;0.96;-1.83;-0.30
3398;0.57;-0.88;0.96;-1.83;-0.29
3399;0.56;-0.88;0.97;-1.83;-0.29
3400;0.55;-0.87;0.98;-1.83;-0.29
3401;0.54;-0.87;0.98;-1.83;-0.29
3402;0.54;-0.86;0.98;-1.83;-0.29
3403;0.53;-0.86;0.97;-1.82;-0.29
3404;0.52;-0.85;0.97;-1.82;-0.29
3405;0.52;-0.85;0.97;-1.82;-0.29
3406;0.51;-0.84;0.96;-1.82;-0.30
3407;0.50;-0.84;0.96;-1.81;-0.30
3408;0.50;-0.83;0.96;-1.81;-0.29
3409;0.49;-0.83;0.95;-1.81;-0.30
3410;0.48;-0.83;0.95;-1.80;-0.30
3411;0.47;-0.82;0.95;-1.80;-0.30
3412;0.47;-0.82;0.94;-1.80;-0.30
3413;0.46;-0.81;0.94;-1.79;-0.30
3414;0.45;-0.81;0.94;-1.79;-0.30
3415;0.45;-0.80;0.93;-1.79;-0.30
3416;0.44;-0.80;0.93;-1.78;-0.30
3417;0.43;-0.79;0.93;-1.78;-0.30
3418;0.43;-0.79;0.92;-1.78;-0.30
3419;0.42;-0.78;0.92;-1.78;-0.30
3420;0.41;-0.78;0.92;-1.77;-0.30
3421;0.40;-0.77;0.92;-1.77;-0.30
3422;0.40;-0.77;0.91;-1.77;-0.31
3423;0.39;-0.76;0.91;-1.76;-0.30
3424;0.39;-0.76;0.91;-1.76;-0.30
3425;0.38;-0.75;0.90;-1.76;-0.31
3426;0.38;-0.75;0.90;-1.75;-0.30
3427;0.37;-0.74;0.91;-1.75;-0.30
3428;0.37;-0.74;0.91;-1.75;-0.30
3429;0.37;-0.73;0.91;-1.74;-0.30
3430;0.36;-0.73;0.91;-1.74;-0.30
3431;0.36;-0.72;0.91;-1.74;-0.30
3432;0.35;-0.72;0.91;-1.74;-0.30
3433;0.35;-0.71;0.92;-1.73;-0.29
3434;0.34;-0.71;0.92;-1.73;-0.29
3435;0.34;-0.70;0.92;-1.73;-0.29
3436;0.33;-0.70;0.92;-1.72;-0.29
3437;0.33;-0.69;0.92;-1.72;-0.29
3438;0.33;-0.69;0.92;-1.72;-0.29
3439;0.32;-0.68;0.93;-1.71;-0.28
3440;0.32;-0.68;0.93;-1.71;-0.28
3441;0.31;-0.67;0.93;-1.71;-0.28
3442;0.31;-0.67;0.93;-1.70;-0.28
3443;0.30;-0.66;0.93;-1.70;-0.28
3444;0.30;-0.66;0.93;-1.70;-0.28
3445;0.29;-0.65;0.94;-1.70;-0.28
3446;0.29;-0.65;0.94;-1.69;-0.28
3447;0.28;-0.64;0.94;-1.69;-0.28
3448;0.28;-0.64;0.94;-1.69;-0.28
3449;0.28;-0.63;0.94;-1.68;-0.27
3450;0.27;-0.63;0.94;-1.68;-0.27
3451;0.27;-0.62;0.88;-1.68;-0.29
3452;0.26;-0.62;0.82;-1.67;-0.30
3453;0.26;-0.61;0.76;-1.67;-0.31
3454;0.25;-0.61;0.70;-1.67;-0.33
3455;0.25;-0.60;0.64;-1.66;-0.34
3456;0.24;-0.60;0.58;-1.66;-0.36
3457;0.24;-0.59;0.52;-1.66;-0.37
3458;0.24;-0.59;0.46;-1.66;-0.39
3459;0.23;-0.58;0.40;-1.65;-0.40
3460;0.23;-0.58;0.34;-1.65;-0.41
3461;0.22;-0.57;0.28;-1.65;-0.43
3462;0.22;-0.57;0.22;-1.64;-0.44
3463;0.21;-0.56;0.16;-1.64;-0.46
3464;0.21;-0.56;0.10;-1.64;-0.47
3465;0.20;-0.55;0.04;-1.63;-0.48
3466;0.20;-0.55;-0.02;-1.63;-0.50
3467;0.20;-0.54;-0.08;-1.63;-0.51
3468;0.19;-0.54;-0.14;-1.62;-0.53
3469;0.19;-0.53;-0.20;-1.62;-0.54
3470;0.18;-0.53;-0.26;-1.62;-0.56
3471;0.18;-0.52;-0.32;-1.61;-0.57
3472;0.17;-0.52;-0.38;-1.61;-0.58
3473;0.17;-0.51;-0.44;-1.61;-0.60
3474;0.16;-0.51;-0.50;-1.61;-0.61
3475;0.16;-0.50;-0.56;-1.60;-0.62
3476;0.16;-0.50;-0.54;-1.60;-0.62
3477;0.15;-0.49;-0.53;-1.60;-0.62
3478;0.15;-0.49;-0.51;-1.59;-0.61
3479;0.14;-0.48;-0.49;-1.59;-0.60
3480;0.14;-0.48;-0.48;-1.59;-0.60
3481;0.13;-0.47;-0.46;-1.58;-0.59
3482;0.13;-0.47;-0.45;-1.58;-0.59
3483;0.12;-0.46;-0.43;-1.58;-0.59
3484;0.12;-0.46;-0.42;-1.57;-0.58
3485;0.12;-0.45;-0.40;-1.57;-0.57
3486;0.11;-0.45;-0.39;-1.57;-0.57
3487;0.11;-0.44;-0.37;-1.57;-0.57
3488;0.10;-0.44;-0.35;-1.56;-0.56
3489;0.10;-0.43;-0.34;-1.56;-0.56
3490;0.09;-0.43;-0.32;-1.56;-0.55
3491;0.09;-0.42;-0.31;-1.55;-0.55
3492;0.08;-0.42;-0.29;-1.55;-0.54
3493;0.08;-0.41;-0.28;-1.55;-0.54
3494;0.07;-0.41;-0.26;-1.54;-0.53
3495;0.07;-0.40;-0.25;-1.54;-0.53
3496;0.07;-0.40;-0.23;-1.54;-0.52
3497;0.06;-0.39;-0.21;-1.53;-0.52
3498;0.06;-0.39;-0.20;-1.53;-0.51
3499;0.05;-0.38;-0.18;-1.53;-0.51
3500;0.05;-0.38;-0.17;-1.53;-0.51
3501;0.04;-0.37;-0.14;-1.53;-0.50
3502;0.04;-0.37;-0.12;-1.53;-0.49
3503;0.03;-0.36;-0.10;-1.54;-0.49
3504;0.03;-0.36;-0.07;-1.54;-0.48
3505;0.03;-0.35;-0.05;-1.55;-0.48
3506;0.02;-0.35;-0.03;-1.55;-0.48
3507;0.02;-0.34;0.00;-1.55;-0.47
3508;0.01;-0.34;0.02;-1.56;-0.47
3509;0.01;-0.33;0.04;-1.56;-0.46
3510;0.00;-0.33;0.07;-1.57;-0.46
3511;0.00;-0.32;0.09;-1.57;-0.45
3512;-0.01;-0.32;0.11;-1.57;-0.45
3513;-0.01;-0.31;0.14;-1.58;-0.44
3514;-0.01;-0.31;0.16;-1.58;-0.43
3515;-0.02;-0.31;0.18;-1.59;-0.43
3516;-0.02;-0.30;0.21;-1.59;-0.42
3517;-0.03;-0.30;0.23;-1.59;-0.42
3518;-0.03;-0.29;0.26;-1.60;-0.41
3519;-0.04;-0.29;0.28;-1.60;-0.41
3520;-0.04;-0.28;0.30;-1.61;-0.41
3521;-0.05;-0.28;0.33;-1.61;-0.40
3522;-0.05;-0.27;0.35;-1.61;-0.39
3523;-0.05;-0.27;0.37;-1.62;-0.39
3524;-0.06;-0.26;0.40;-1.62;-0.38
3525;-0.06;-0.26;0.42;-1.63;-0.38
